hotel_id,stars
60d_uDQshYQYX1umGhWMvg,1.5
ZqBn65MWTV1NNKvOlpNvcA,3.5
VwVLfviNcDpam-RhArPe_A,5.0
uoaXG4PDHuFYRMftxWtMyw,5.0
JkQYThe7IUuIkfp_SBzRBw,3.5
4iuAQDvd9O4BkTrGG9BuTw,3.0
bcpCJ7q9_HXO53eaeuIZrw,4.5
cvKpmAvZE6Hf43d4plLvEw,1.0
frLjHawc9k8OotgAstMVVw,4.0
ibuO0Mc0pAeYbCysn5hNlA,4.0
vfT1dMqpPRFFYl3SxOqNKA,5.0
fgT8s1YSsgeBVNg__xDlSQ,4.0
FCEWeFxc9G_Lp_niyLgDZg,2.0
Fo1CVMREFWVBKl03qa5arw,2.5
alPNWNNN3yqpHQ8TKYJdcQ,4.0
0JO93ZJEvtWkEynoWVYivg,3.5
ZVV_ck5QR__CGFSsYaO0dw,4.0
NI2jKjN8HdkDkByTjfAKZg,2.5
OqeWMWwYTJOCwmskj1MiLw,4.0
b4Kh7Zw0nlM0ewHqoO8w_g,4.0
gzA-ibZT7HQzkedlupgBwQ,3.0
3BcU8mz0eHjiqSb6zE5FLw,3.5
iCoRLJC1xTA9qkUvidIaQQ,4.0
OXlryrv4Lv1LHipMQEK76g,4.0
gCKNJ8e76I_O4-k93XlgzQ,3.5
2dPnfMUWdB1lORRD-I1cmA,4.0
N_sYl9Uzshx1PG6_I0H9WQ,3.0
8s7f4ANE0GIoDTu_VtUYhA,2.5
XI1e4-FUIAxq9v9YYs_PMA,4.0
oh3KJaUksR4MYENS1W_NUQ,5.0
grTCh563ydbTJF2jQmj2Zw,4.5
p17Bv8y9vNjtgaO5ysR1zg,5.0
a2mht5386oNv3D4hdLE5Lw,3.0
Hre2BB8yReMqAzezyUIGkg,3.0
jdLoNJV3NRVZIJOu_UGa9g,3.0
VqT7n1ceGWJbNGrHNfO_yw,1.5
xKmfECE8V-AMwynvLktPVg,5.0
lbkIGoU9Cb5MYpVvQHRgkA,1.0
SdSpGzhdum5iQuiscqOUNA,2.0
WV5uT6bImYgscIzMOIjXaQ,3.5
N4FG7sISTCegwSgRRgNHsg,1.0
RccfyqvWYU2xLl5uFWbZVA,2.5
sXsi89ehWLOsZy9E6JkJ0A,5.0
gbwl2OmpHtDBUNXdkd-Qig,4.5
pGK4OLPcEinch_53YaRqwA,3.5
bW1f69Uy7ZX4brMpCg0IaA,5.0
sOp6feWKRJ_77yP2z0S3NQ,2.0
-zsuqmH7ixFx0y3xPIQH_w,5.0
g4-sbjxwxbWk0FEJJLCjZw,4.5
BQLqXmHBpfWkFUvplUPH8Q,3.5
YC7Kj5pYsgoBLo8NDN1-CQ,4.0
SJ95Q_LH14oMppy_LjjFSg,2.0
0rWZejXV6_iuxTqZg69PUQ,2.0
cFU3FfBKkzDsB-ZAKbJC_A,5.0
B74W6i1BPe76QsuN8D0HKA,3.5
SPLwQakW7Zt8iJuFPAPq6Q,1.5
k7Wm82thSMnzbmb_uWPT8g,5.0
h4duWQhLQG6iu3O4lygGAg,3.5
ajVcQRmtERiI72hy5i2ShQ,1.0
flKREzH4wdibg0IAIuZe_g,3.0
3Av-LKlSyqYyQoL533Yxsg,3.0
bADglSCoRW4R72XN4dCcTA,2.0
l9hrfKGeERWnuoUghxv5hw,2.0
x4ik7tlmm6zahPZdI3BpwQ,4.0
DaFLqiaMUnwlmVPuPDm5pw,2.5
cFogelRU-QvGRDDLSXp74Q,1.5
cEApYHZt2fy65kDiaYG1HQ,1.5
MuvX6kxj2xsZ_1fbgcj2kA,3.0
zQT-3ykYnHUVWTK5ViIZNg,2.0
lEMIuw9EuGrni4eY4FaRQQ,3.5
GbHeI94702NNpIHiVsT_dg,4.0
rC8jVuS5aTv05CIkHyANcw,3.5
PvxRNLJnlujxkTaQeEwK6Q,5.0
YsT8-wRj2cO9j_J56v6RrQ,2.5
n1bbyjG7yDs71cvvi1yS2Q,4.0
WiMAYoKVT5xao5yaxC2gwg,3.0
ge_aXinUtZY_bUrRjJxMGA,4.0
-y_u1GMwxLtfJVXINu0f8Q,3.0
xjgz1jWQ9ICW6m1Y8moKhg,1.0
Fw6z0lTzkzxST3f-6TqcvA,4.5
OFNpY2Tz5QwzdNMxjDDqxQ,3.5
QBks2zuGl9FYpi6u_aN0SA,3.5
_YuzeZXUOhpACXeVezbUOg,4.0
3-YpyZsL3h_jZiG8tIWz4Q,5.0
n9LStlEoN-4LIX-HNJWa5g,1.0
nDMCqX4EuT2_komHmcQJwQ,3.0
VmssDHtnBjYJQ6cWiwV9kA,4.5
JxyyuaV7rLkyXaB3Mkj8bg,5.0
-F72wlLNRDWj-kp6YFPBcg,2.5
nsgwXdmlWimq9zQ-E3mfMQ,4.5
g2FMr7_UetnZuOBC3kbf3g,5.0
VZ6t5S833bw1LgrKxh8kSQ,1.5
lHRH9W_rjQWP7fD44m-oVQ,5.0
KHV9M_751qJ80AFIJ7KMNA,5.0
dENns4dukYRZunxCOUzRsw,3.5
ZdE2as4BNA56iJlMmFuBRw,3.0
NqNbndCn38sDawA0dlpk7A,2.0
g-_cQV7FPEA9NduRqhBiHg,3.5
hHmbKaCeppWiwACqbAYlDA,3.0
FnE_WckfalB0tBlXj205-w,2.0
X-eFVTC7tzEMP2cj1OXLKQ,5.0
UBLPiSqVisiksxWg1wplTg,2.5
BKLLItDqQmjuJ30qPQcATg,5.0
7JOot3-UvfStzzVCvzhfbw,5.0
YsaR2elp0q5Jbcw8a_8QlA,5.0
uxrgAuu7Ifnn3OD3O4EBMQ,4.0
SJoyfSpCLFwMcgTSpK1C5w,5.0
aNdqBc8GaEDcFZJ4hCCCOQ,3.5
JPakYUY-pQlDA9Pxev49CQ,3.0
tCd1KcokjyyhJRqxJil8RQ,4.0
uuTxo8HGWGfMG8GbV4FIKA,3.5
MqgZLtR5YH3ipXULzRiNbQ,5.0
893VryJbZcCm5V9xon_aLA,5.0
g-BII6F3CM-9yVnmHeGrpg,4.0
41g1GXEJqUI1uogR6Cli_w,2.5
u4l0efVfxp9vTbQAC0LvsA,2.0
uBFo2nGAcxdt5Bh5D56oOA,2.5
Pw810UknCf7fhjNIUSrVyg,1.5
h3w13WGt1yS359laeGt3nA,3.0
6Yvx9Xup95p6U7DEZiFbQA,4.5
nmyMwfXgqTSQbKW8BKGC4w,5.0
oyyYpHVYhrG5dXvMRC3W7w,5.0
y_3Nakk1ai2bBpWNoPS7Uw,2.5
sGc3ETjXh9nuiFnUkL3YLA,3.5
ExRlumfDF5140tTuHfksbA,4.0
ZcdP9G-IGq7KbStqB69ZIA,4.5
uYYCpLlVfw-dqMQcTEDDfA,2.5
cNNtjnsz708bICtPqXYjsQ,3.5
cxN794CF83A-AIqkKPcyuw,2.0
xpAim_xMi-LZo5-E8P8Q7g,5.0
eC3LV3CpXPoB4kpMDIbCVQ,5.0
5scCzRKFuWIpdUT9FOfzsQ,3.0
8GmgUp7qiKnbbl-uj0-3Eg,5.0
N59f7JJekFABPfb3yohG3A,2.5
59SEQqdtdC__k439xdxXHg,5.0
iVAdQyqrLSpTHECPiZXWKQ,4.5
fl8UupXFZOrt9gSyOkKySA,2.0
LwBnXs7G2UGI2A4q3iQpbA,5.0
MXuh3Op997FZsAGudj-qLg,4.0
jc_wj2p3kWyGhjcUSsLo7Q,4.0
DKDc5S5uqo9DOtZe0Qoh4w,5.0
ze-oUTIq7vY8hWxiUAzqng,4.5
LUXew0Jim15D67n6J_jvvA,1.0
icVrYAjeUE4WsFNwoxt6MQ,4.0
KDdgZbn_bErf0Iwbp8ePjw,5.0
Q1Nm5rYnqlH3CLF0eNY3eg,5.0
XIvNPMsDDdEY6boEfIdumw,4.0
UekjEkhbSZTXgnohffa2lQ,4.0
fOquTQBSlpYmURwdz828cw,4.0
NsJow1nTHtDdK42VWDsYBw,5.0
C7c5nCObChffYjE4wHIRMg,2.0
X5rhVY-kSp9-EomdixZYmA,5.0
tFvKH6P6vnFLkiMKAyV-gg,4.5
Uxg3kwNpqAlVMdIoXY0E3g,4.0
Ei7COF_smiUJH56K6zHqog,3.0
sUCnnN3GeqAF7KiNy7SmTg,5.0
7kiWWBeGChsLbKIGcklSSg,4.5
_8-ONC2WLXEIR061QkXcFg,1.5
qneQU4_rT3m67CgPaw3g_A,2.0
PC67Zz22x3uoB8IPUswDzg,3.5
RagiJXWUQTgV1scGNbWGtg,2.0
A_J0MfyGNSj91CtPorvgRA,4.5
J2hBRdHuiSPqUzm7YiK6gQ,4.5
GgKgN5CZm_m8d-xIzBeC7A,2.0
9yEMVE3IlxITs452iy3ZIQ,1.0
T6UYyMIc3Wz6emIizJRmdw,4.5
5CSCTpBZYl_uDN7ZjSp5yQ,2.0
yKCCrTOmJUF6s9cs381BeA,3.0
wBxWtEKg-7UTjXWgtFL49A,3.5
ssd2GH6vAGTzYo-yYJ6GhQ,3.5
OLG7Gou8kmTLxogtJyP6ZQ,1.5
9l2_u_taw_7RI80mdBDrXw,2.5
pUIlQ6wod1n49-Sun2DbNw,3.0
FyKAYNfJlqcbKGOwUO2o-w,5.0
xA9EJAQF1Vr0K1P6Udr1UA,4.0
Th8gpddMJL4R3KlUF7VHhw,1.0
nwr-HNLERXNh31LQp6fN-A,4.5
lCo92xtcC9EUwu4cBf9EnQ,4.0
47BXrNmzaSSUBfakq9mAyw,5.0
R4XJh1hrLddrx7TtEW6btA,3.5
Q9MWPh_Du8ZfBkUrIhs8-A,5.0
UCelYz6NjiZb_jLD8l6UNQ,3.0
2ThYS4SuTQCk1Xne20v3ag,1.5
0Psvr_XXp82mnUgUhUPsAQ,3.0
yvpeSGJtBHYkhobcDRVcOQ,4.5
CpwRy08RWAsDMU4A10tcDA,3.0
uTbUG1UulLWJ22tDUFx3Yg,4.5
Zua91nLoti4rx1VCkuIe6g,3.0
yrdEtp8Z-4QxbiOpPmXYpg,3.5
vftrF6qPSa07vNHUnxXn-g,3.5
y9Jasc8RugTfwzxBDauJjg,5.0
3lxsulvQA4bHM9l7OHVBkA,4.0
cfZL9-t8Uh2vtMYlh_z_yg,5.0
PmJOXjbp0cSB1zseA-gkgQ,4.0
IMVkGLAnocVZ1kni4X3wPg,2.0
yYG7wXhpRIsPdd-yC5TkAg,5.0
sBGuk-Dnz-23U6QolN3MlA,4.5
Coc3T38qGT2aqvqCzJC_hQ,1.0
7W5eSW_i5uZ6CiZQb3DTdQ,1.0
hTAFHGsrIoBksWAFs6uqWw,5.0
Wb08N_rl73P1qc1VaF4S6w,3.5
PtdR877FTOdTimpQ6G3kVA,5.0
wHdjfx0WQAV9AhOlm46FMQ,3.0
ACfokx9YuO74JJgQnXXljg,3.5
BiQGSKfQJgmjx-HSgeO2Mg,4.0
x3lwUSZ6TZ11fbOYhYVVpw,3.5
S2qQe0Ojz1Xq53DyTyP2fA,5.0
8Tg6Z8n8gbDyAL7exvVdcg,4.5
3IobmJr-mqkF3l0hChAFcQ,3.0
l3i9ECjDR_rvS05MzHGoEQ,1.0
pZu7AChm-rW8apEfFHYQBA,4.0
IDxwN1IomuRDN6n6FpsQzw,3.5
HR17rAYgtgYrEryLBGshCA,5.0
4877jSpDA9771R63RYnbsg,3.0
Kb56zg-WgIXMv4C66F80qw,5.0
juYnh8NoQtCxUWzSxW36pw,4.0
r3pkt0gCNHIX8bK03QhVQQ,2.5
ZwUxF0UyHE2p32dQjFVseQ,3.5
lmbhP_ObDJ5YDbAp5W0nQw,5.0
QIFJ1HqEXedAcignfLWxvA,5.0
B3fn9Ytm8GEEivWq6KpktA,3.0
EFGmRxHc_wqJsLzkktA4sA,4.0
fS8LwiI3JKu6iHvjmNz8lQ,4.0
v_rBz2Jwg_6OcUmoqTdy8A,3.5
aipGVzw4Hmq3sXXce9ZXTA,3.5
TA_W2HgYZ65BzWSPvSemCg,5.0
HVP_RQb3l6ivx8eaSndbvA,2.5
tx7wKevvcfjExYfV6bvx8g,3.0
fhA0tN05mZIKklzOGe5vpw,1.5
x11TuAxPdlZ-OknGUu3j-Q,5.0
UyyE9C5wwAr3hmfwpxoa1Q,4.5
liHYukPTQ_Gk7TEs1C2vig,5.0
m9hXS17KiZ3cpZunLq19bQ,5.0
0d6HkPnQ6DRHz3zL2okCzA,5.0
wHTPHng-wWg85AF_y8IDuQ,3.0
rXFdDTPUapB072m-Wyjn0g,3.5
qou7HXpSiGdNzSmxhf59XA,4.0
N5ezNUAg6Mv1w-XEB150QA,3.5
UJkByg_F3d5sZWLZ97bm5Q,4.5
kl1Do_JJsKdjFm4KKz_xjA,1.5
yTjRZEKN7q28xTZQyALO9g,4.0
FcxSI01kEhqqfCrLDMwsZQ,3.5
nkS11S4W9c6MR-dexoJhig,3.0
SI8ycgT9o2ogs6AFLg1b3w,3.5
oAQMb0isPwRuYrG0fFs2dw,5.0
kFtqkY7AMQWJn3Q1E4PlIA,3.0
nGOGOUCIXKCEhhbWtFOmcQ,1.0
tvUGZRnbtgjwZimkiq3eGA,1.5
MgBd7xKaQVE5HBighnHI3Q,3.5
S0ux3295LLwtMvEiyE9hZA,3.0
OEDgpWG0PGNJcY3aK1OXcw,4.0
hKk42F3v80rqQ_wEgEmKkw,3.5
gEfS8bP7EJZ9qDzkToFu3w,5.0
BprmbWN4hfxgo-XDaQaleA,5.0
ZIWxmLautrCA56eowGQWFg,2.0
8lV4vvbROE5aY8HgpcKkdg,4.0
N_d4ev9-xt3ZYEzuEmoMfw,1.0
XmlWSizK65GHqF8O6o8H4Q,2.0
7EJaugPwL-YkoYZyprwpJA,5.0
eGEJomznMqJYqGun2ZXRpg,5.0
K20MV2jSz0_KxTT8ee8Tow,2.0
i-e9P3K89TKqWf0oyeWWLw,5.0
f-agGZqkUtlmdyBVgKjl_g,3.0
zWrwVNAvrtVAhcDRWJJMEw,1.5
JmpZULw4R6XxljHmTr3xMg,4.5
xDsvbkzzXOnEQohsCXFabA,5.0
n7u8xculfpHvOOllPI21ew,2.0
PTlGjXvNNsuMnWMW07ruMA,4.5
Ci7LdoPwQ0lk1C4pEEYPBw,4.0
F1Q_g12ldsYIwnutCWTeig,1.5
GKEogRu3HimlclHWiOMzqQ,1.5
SCD2i5_dR1mAXPOcbzrnWQ,4.0
xMckq1aRmKcqHkp8yVD4nA,5.0
u2Utq6hMBBOjTGwfAH3qCg,1.0
wZHcxfjWW0bPViAh3L3f9g,1.5
9QB8_Vt3QenwHl8rhjj9Bw,4.0
Va-2xSF5L1x5SYeXLK_eCQ,4.5
D6PZXbrywUGcgIDgS4IBWA,2.5
qc8MIZVOQkZ2VvnUs64Brw,4.0
jgUu1TE-lOFpZYu0E01ykA,3.5
twR0a7zh2SAgogNMXk4B0w,3.0
8PYqiPwo9ZtaN-P9XplP1w,2.5
1u5xOHx1M5haRxcarQlXAA,5.0
DO3uxZA-cesD6_nvrVnOdA,4.5
hGrgKEiSHlYBqAYcITK-EA,5.0
Iq8dhrAcEAD6dx-HdK4lwg,1.0
neoytxCAGDxIoJQfLahzOg,4.5
ZZtM12zcTTiA_QlkZtD5Jw,3.0
SK4Rys5jxCIjvnyDYJVf_Q,5.0
ewVI5n7OskUiVonOW_2NLg,4.0
6TyT3myRmuFPMev6JjXRJA,2.0
4zZb5Dmu9DK6WPzV3NR00w,5.0
44TWxAa8O4RL3cFH5WbZ3Q,2.5
8SzIByU_R2lUixoRXsQiuQ,3.5
LfQC9ZLvzBUeFcBbU_9aCQ,4.5
CPJh1N9pTqGn45lB1E_9oA,5.0
1oI4Y5qFxkddYPPTNGMA-A,2.5
mraOZ5UqEmo2846t2mGNzg,2.5
QE-4mqpyu662SKtWJcn0WQ,2.0
k_Wo12Sq2S4GdbSocpRumg,1.0
6hvuCibNS4uECetHb9MCQQ,2.0
a5iSa6koCf7rq2aQyPTFCw,2.0
jmBOUsp9-sivot6273ncJw,3.0
uKukc4IFO4egaMsEd1y6vw,3.5
RslaL6v-H9e3o2R-WrJKpA,4.0
uvVc2lfO-CDAMeIPonE26w,4.5
h1Q0IFS_8_dJOWIETKD3dA,5.0
r8rEOkhCTqfFY5Z_ADdkjg,2.5
TiV0TkYnYYinq_9z7pOKzw,5.0
NbjeMaUoYT_XUB8PWnwLkw,2.0
s8zqkI4nVp4VOPayjo8JGg,4.0
RUEWEVmRaHnE9uJosbLcaw,5.0
-1X2bBZAN1xfUxRXKPrxlQ,4.0
YsLj_h4ctlV0iDSykB6pRg,4.5
OFE9JUxxhZX5XSWQyqI98g,5.0
Fy_Lmf-qxQioR9QWJ3YV7A,2.5
yDxUrN7XmpP-zrf9iwq1uA,2.0
jDD4R43rpV6xcSlInKgsIQ,1.0
IsJefkpAxU5sBqsDpjirEw,1.5
9y3zVQ9BKPx4nHo4b0Vf9A,5.0
QKpg1AtzCuzXpSliog-gaw,5.0
fYQ2KgRajrBZATaOVFqspg,3.0
D24LYm9SmRRR5GWOrzr6XQ,3.5
dmiSOfKvwfjNHMQddKGG_Q,2.5
MuBcPkud7ROU7uekjL_-QA,5.0
aI7mCF8qmQu7ClBBC6hPnA,4.0
Q3gg2d_E08yFFuJyBc3CdQ,1.5
oZY9evHzk0LPtQoMJ2UOmQ,3.0
rUhjgs4kjgYi6bRa3s3xkA,2.5
T__zGJAcDyord_fBKOSMCA,5.0
DY5jnSNBbHk58eHZi1boVg,2.5
IJFtGCb9oR7KDjVEsXq2CQ,3.0
90F1o8RLwGmUfQncxiht8Q,5.0
umhs-U0IskxtWW6KyaLHPg,4.0
FiNEH_tnwbOfM_rl42o_DQ,4.0
r-PxyQL8kitcrMxUUiNjDA,5.0
30wDzvm4cBSenntSB39FxA,4.5
HnCKI2Pxye-b26V6UDRsYQ,2.0
hN2nO-JI46yY8vsgjnoSIg,3.0
D1imFxJFKcazCkAW83uhwg,5.0
iOVjDNbS6oJnf9CSwGpRvg,4.0
aFYsX_FmN0ar9OlTvspGqg,3.0
vLtjYEzZeFLqO3RmR-8g0Q,2.5
1x_VcEmFIGwO5x8DT5F3Hg,5.0
APpYTOZvdCpTbN2bdlkzcw,3.0
wY60zSjcHe0bsQGegLkxEA,3.0
W7TAYwTfqLrU0DWsQ1x-Bg,3.0
QaqYd3q4FphbBK1bPrSKng,2.5
k-PxUoiqD-jxtBOdQ1kF0A,2.5
lalo_Kd0stNzCXaHMX6mSA,5.0
p_0qNoqYjuls-3CnyGKcxg,3.5
6bnxeRPZHPDCWhxCmUTIqg,3.5
1_fBOk-1ZHG8oqaUL0SCyA,5.0
kY8N8xtEmbsQfSLIuUJJCA,1.0
CYFqOD7xCIxRkFexBqjZJQ,2.0
Zrh_DRGcgL_wgm-kSzoB7w,5.0
YneCHzeW6wM3lsq-nb6VyQ,3.5
l1FFSBTUuVWMn0WlDhNsAA,4.0
HuYN-EaTU15g_D8rCKwOoQ,5.0
RkiTsaSCnjhIOeJ9Berovg,5.0
zskAX7jD0IaRb3I_gFCWOw,4.5
-5vQxQpMuAJzm7Gu01fdoA,4.0
ijvH4hyOHuV6rAdezNToKQ,5.0
z-9b5AxQTy8WD_CRX1g-Lw,3.5
LE690XZV6vKEaSmfbFhTUQ,5.0
W0_gyFpsH0XRP54UobN23g,5.0
cfQwpbtP6sfJG-xS7J3SvQ,2.0
2lSJR1vG1D02ZMqT2bx6-w,2.0
Ma4S-hAPHHEaOkkYCXam-Q,2.5
GBAIh6Jf-cZ_SkmqblQRTg,5.0
Keo1_iU5f5u_XkTjrpI-vg,5.0
2Hw44bNS-G6HwIcVkTZRWw,3.0
dfBfxdZBy_lQlmj-wGyOpg,4.0
KPHER-n5jEVX3BgNJBfNPg,4.5
df7a7KYJioZUfXQPE_J_2w,5.0
V9YhiazdhR5Ar1uEq3mivQ,3.5
eFhoioquVJed6F95u_zXSA,3.5
Q5ELN70QQY0dMyqKBc_MkQ,2.5
7c6d1r-dzfIGBJvaMw37MQ,2.0
06P1qdRRqDf6gdbiGZn46w,3.5
GuXLKWOUuUahT2o3k9vC3A,4.0
IoE8d_p1Byw-9NAHlGzM5Q,3.0
J0NZtftBRUz1tGl4mjk3hg,2.5
n_7KgvnPN3alWNyKhiHh5Q,3.5
MVhqK5wY26aQhn-j_VLZoA,3.5
dSl9hvsfA_-tPwmvxHyIdA,2.0
d6Qpk7_GGQ_IhtGa64XhuQ,4.0
w6WOclNdCBYgUQXGyNAYGw,3.5
NgwQXTr-6EBs5h9C3LF6sg,5.0
J4IYvRMvGK0M7u2tD0zIkQ,4.5
fu_oACCgO7HM89xG3NbIPw,3.0
tEZPHzECrTUVWr07RcKpTw,2.0
Vdj0UFVtmD2aGoOlBAp2gA,5.0
x8CTMThGRpYIy5u2SkI7mQ,4.5
A99BXxsAPNYBHPuM0QO6nw,1.0
jwJVAG3LgzPM_JMSJ6zjrg,4.5
Vdg5ZhkPVpTeEi4NPuAhEQ,3.5
MCx8vvgcXDAlw4398ugbOg,2.0
gz1762bZpUyKZVYCvWNwLA,5.0
xte7Letk9wqgEa5yIw3buw,3.0
lsADRTSiRQts28Ygs9zVJg,3.5
8gFp8ybUSChA5gy53GHEbw,5.0
TJJSgOwdN_K2QjP6ZR6lzw,2.5
gH3w0VDb1pTapVLAFqV28g,3.0
tGddU2Nx6fFjlny7tpwmXg,3.0
AEZjTrJg8r72aYNjniqSNw,3.0
ReLYSTvo-uAlVg6NIUbHGg,4.5
-pKhASvKFolihdipQfQXyA,3.5
ZiVR0tT-CPtdD0fL1Ps_XA,3.0
sV7EW4BNZtx4UGayzLQjeQ,4.5
AHrWvCns-2tsZHKGsQ6cTA,2.5
duO625QEu2v8HQSYQt6GnQ,4.0
EbLPjFydX0g4E-nuEcSsEA,5.0
PjU-VXdTgHnITT6eFhkMUg,2.0
BrE9GgmaKj4dGVQQ74V1pw,5.0
Msenc_77dZ_sDUmqTs30eQ,5.0
-TjM0o66XWuw46egUXuXFw,3.5
NRkpayrlWPnj31TZo6uEJA,3.0
0Q2t5VHwhFfjB42jPdMKJA,3.5
ngy9Rq8D2_4IyQXSS7Nw4g,5.0
U-bH2jUZtN2y90U6ms69yw,3.5
I7Ht1j0XiXbmn-D5osuRWQ,3.5
agF3KGwGja_uk3_d__dK-A,5.0
FworCJK5fCPuQ6vD8Vs-YQ,4.0
ACbTW1kwOt40nmoQp2lwmA,4.5
SQCD29WSxUm4sWX8FHTmtw,2.5
wUquHCOWvFNIfruMk_ALAQ,5.0
I8NkLTBooIkXD0pKdZ2V3w,4.5
posjxOU6Cr2K2Rbj3clDEw,5.0
Hxyx7c3unYCYFVN92dT7PQ,4.0
oMp9jMRp-8xN7uoPjQUHMQ,1.0
X3eR1S6_Z4LtIEMZDFcmMg,5.0
B3UsjglAAC5NvTmGfpO7RA,3.0
z1ShRxKgVG5UUZnD_R73rQ,2.5
GiXXJEJ_lAe56zzIoTKoGw,4.5
tJIWDgZYwDBjWf8DXZOlTg,2.5
BvUAh9S4M8g55UHvEbb1IA,5.0
27nF2tLrwH5GyhojeFIs_w,4.5
OfBErjRUsk4iz_BhpBgDBw,4.0
cfdatdB69HGJq9Xwq255Ig,4.5
ZhLi2ON1w45JuMqz4Q4rrw,4.0
AeIa6czEP-WlWiT8LFT3iw,4.0
lsq1JNkZwcMHRyhl8OpBew,5.0
zAp2rhZrTIT5p2vVOAZN6Q,4.0
aj5YAswxKlp8C-NK9mSgtQ,3.0
IE12kWgQkhwj_X6dubtNKw,1.0
OgWAlN01rfF1iLdBo3PWlw,1.0
eA7dquUy3yMY6PAojF-htw,4.5
k-vvyXS3g_bGIxQIybzalA,4.0
e30ilptd4pVzzMPI_bALyA,5.0
74poODb0oW_Z5wjskXXSMg,2.5
EESVdoIabbF3GXvQC8_Q2w,4.5
Ld4kJ4pCBTWtHvrg-tTw3A,2.5
d_JHLMGaXFPhJve2DLwFig,3.5
mQX8b-V5D_bepb0n1MKdKw,3.0
XHU8CjMeT4r4wwpjs262hw,3.5
zt9RxH9EZXS4cpgepKbYPw,5.0
drG3m_96SCJFtk_omUYkRg,5.0
CJRr0uTOzbO3dn3LWVq2TA,4.0
gWQ30v6EO5IK4elkCBrxgQ,4.5
Es8M4aIZ_KKPb6oUtcdSqw,2.0
jpMIRLz6xACFEuSM0IL8MA,2.0
Aw9wMIUkDsBvK_i8uTxBag,3.0
AcasSjhEhA-D3IZcVaQ8Pw,2.0
nN6d4mV1uOQJ2JjqGMx9Ew,4.0
zp8EcaN9tvG8C_q5cVOtKg,5.0
mUZrQ4jMDqmKZm3sXLjv6A,3.0
FwxLOZ9PMokxlUPV6_JHxA,3.0
FWci-P_EJvSzabFxFyQPkQ,4.0
MO8vR9uw--ELG5J8CbdZCA,5.0
R3b_OQBburVNfQa4gK41vQ,5.0
3C1zbn47G5pDfX5OHJ1CRg,4.0
VC0g1ALcNIP7mjElQTJ0rA,2.5
UCG6hLgMbxzzlc6AmXKVvw,1.0
YCGk0DH-ddTHvqULxItN_A,3.0
FYnW8MxikRBZw01WbLyq2Q,4.5
9gHivsv7yFSh8Qas7E-AJg,5.0
bdVqSsVTgiN3BsR1qm_x5Q,4.5
mQeWho9G2R9NpYfAVfR81g,4.0
cxrmfEWXlkgjB7zocBNkqA,3.5
J89YRJa_3hgwdgj_njdfuQ,2.0
qC58zYY0kdmJnafFXKutHw,2.5
tB_UoqV2LVP9IM9eHo6Cng,2.0
T-23x3ewsVfamXGHQM6eQQ,4.0
qFCVTCf5axk1UvYo557ydg,2.0
bTGcoXJ5QHMN0C1qwiZWUw,5.0
vWzfFvSxZCjSWPoVFn6idw,4.0
LjzWz9m6016cDbal4f9yww,3.5
Xko4us6KuFlQ5shMXa6pwA,3.5
4gPnMySEGgUAslBGYsJm5w,2.0
am5ENcsrAfJoHr13uuK4MQ,5.0
_ErNXlU8iK8YLBZc9skJPg,1.0
lMh0V6fg0Kg2JyY2k2PA_g,3.5
D741IKKf2Gy856YktsAE2Q,5.0
QBofuzKsb1gdIPzzErc5tA,4.0
Rgu5uIHHHzSZJLZQ6rynhA,2.0
LAswzVTnT3uCvnKr-SwxEg,2.0
I6iYg2Xj3ZcZr9EdISJbdw,3.0
rcWPQLKwsabE91qV0_v-EA,5.0
qfFKhuTFNE0KBCpb5ODK5w,4.5
DooaKVxP8hnvXtFG1e6kxA,5.0
d1-X_lnO4e00Xso0LF9Zgw,1.0
CZZndfUDU0PVD_tN-CsoRQ,4.0
qpzJySY_yaGvlzyhnznZXg,3.5
q33PbXYbEP7bRJQZovIKWA,3.5
ehWKwuC9eZ2bW-0QhcqL_Q,3.5
JTEn5A2Yk_p_a0IPX8zaWQ,3.5
33wqIoLOIvL_9a8WV3iB9A,4.5
FGQZSl-P-SjMRmDyNNQUvw,4.0
0K9H6bLZ20afeZhErm_K3A,4.0
rX93JUIxtTFC3p6Y1eaUCQ,4.5
YEpB1mdJUIaK_evI5RTNHw,5.0
qyfpWQz99qgwk_TGesRy6Q,4.0
_dUHvn2Mwp2FbYvZxCj6Tg,4.0
EnbP7Nrur8oVpRJ017lNGA,3.5
XncXaKK6kWSwTRLWnvWTKQ,2.0
vJF8ayeYHtjCownelcKATA,5.0
ZL-0TYNAa9kdPMUiAnVPOg,4.0
Jf43sLjTgMZyVi7VlkXVDg,3.0
Ee9IaEBli2sZIxdCm779yg,3.5
lOUbhq60XKewokIzhY_8XA,5.0
LqgFHhy8hFlLOCPhpbvtDA,5.0
YFW8vEirtGTLwBLkzfexmQ,5.0
dfgvS2WwXFBBKJqhOLlTHg,3.5
Xn7h361BR99zR2H73DEXjw,5.0
QEXC2FV3d-0mPe2Ib4Chag,5.0
ff0IX9wZDRtCGNh8olZWqw,3.5
TPm24qP_0bvRvtHEq2iarA,3.0
U_SQ-JuFXgskV-s5DNIaIw,2.5
VnXQc6XVimuq7BDtIilNnw,4.0
saI1VYGThRGRBWdyvZQxtA,5.0
rtp-13gU8vs6fTAtqXBlPw,4.5
